SN,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10
51,23.634117317550064,23.589147419833804,23.63651815900518,23.551996169505976,23.568260794109506,19.996664891036982,19.96326499716039,20.041445620194903,19.974660379337333,20.060672974741387
52,23.688665916054756,23.634307044401883,23.656851737125397,23.655178336652757,23.636419023366663,20.02917283555751,19.953711430132095,19.977863556415176,20.019371022335562,20.02859678196635
53,23.70966684969996,23.786095437621704,23.79500085177847,23.705676522354292,23.725198487283965,20.013251718297916,19.966319613185362,19.998871435780323,19.976645452427807,19.971015703301454
54,23.79820464086666,23.78574921236475,23.775732886259526,23.66710104999706,23.74982202569006,19.94287809883792,19.98786131051419,20.085728729466272,20.03787644800621,20.0833076478284
55,23.7633847005745,23.875565167534166,23.817518589074023,23.790015488027823,23.812129805730155,19.979813319818838,19.990846396580007,19.956911055104467,20.111847810473666,19.9722299317311
56,23.846808608376424,23.819299783387017,23.78672745737187,23.984745979509885,23.857902036120198,19.926354085102105,20.049669346058234,19.944219314843608,20.037472819222963,20.09951070996806
57,23.81907913416218,23.833445041615246,24.00382402933835,23.89241931829644,23.960994084765478,19.96014999247843,20.02795873314159,19.98807708287078,20.022794234036407,20.059226335290777
58,24.062312844727444,23.935512463162485,23.968555338268107,23.919045335788958,23.916741595049128,20.02716412573137,19.993953105831206,19.98364550432289,19.918145865626787,20.019959128516845
59,24.013753155218403,24.004333147787246,24.015580584821684,23.97869561268547,23.97390380315433,19.945850888523253,19.957863067920773,19.940392937410078,20.0103182938838,20.01532100453561
60,24.13046096836049,24.12667884733066,24.05476983722529,24.048494154183622,24.07135736016059,19.9516569365247,20.084825325086904,20.03317446979568,19.904066092771775,20.00228844954061
61,24.097626734747053,24.129226983603115,24.11328269482702,24.099674252127812,24.066918473212016,20.048086659493578,19.998471881244562,20.018664846833293,19.846323844481077,19.97687374858912
62,24.186240190744634,24.07377185640784,24.056534347652132,24.20091146447542,24.127476777591333,20.02485204339687,20.080481972339314,20.020049930269227,20.01105853148634,19.95833297413087
63,24.193330803074776,24.13720100489851,24.19332673871676,24.239883768375062,24.08728651667094,19.912074483604687,19.997540316848255,19.958364169363424,20.01869413572217,19.99895706505863
64,24.182881456859306,24.256216624512884,24.177111471996625,24.212692054814543,24.25583126279806,20.027542842174217,19.996091708034935,20.020469508348327,20.080014243788177,19.99626991963361
65,24.28782196429016,24.270960641903212,24.294412878341163,24.23254492645118,24.32472231952332,20.04433474271212,20.007686774430024,20.0783345081388,20.000296594936813,19.9621104511639
66,24.324407549142215,24.259158737906667,24.314537262899925,24.270306844678462,24.281855551804483,20.13382813396421,19.947309787695946,19.99712221331021,19.9525313721758,20.01710620651419
67,24.298960233688337,24.32779020991604,24.327686251717783,24.405410699139086,24.36512761189442,20.05518167520647,20.046147363007957,19.98893113630164,20.02519026536049,20.021504095266074
68,24.399275399356263,24.421718099111818,24.386035484181953,24.32439836202646,24.302336726177415,19.99484988520611,20.021678316729428,19.987126712673717,20.037217385548946,19.981100271357505
69,24.40221162304076,24.41304499803221,24.399487072391818,24.46734394969767,24.38389576115179,19.93267087952316,19.92105410876602,19.972750455644583,19.981332094300452,19.992833375535785
70,24.444585798919288,24.40452686788579,24.45300353868956,24.33395775784923,24.50032291890618,20.02884647047792,20.054303936977824,20.117723666160156,20.019959609557997,19.99587850102759
71,24.456313122994306,24.490073226025167,24.554672259086722,24.51242058633756,24.463685413329035,20.025850036786295,20.03818521657803,19.934923123502898,19.948173407270325,19.960896629555357
72,24.512386430280067,24.655292442952828,24.633306394150345,24.579621101713105,24.609603919513958,19.986382356963688,19.959609673275665,19.92084091747786,19.94098961846382,20.06519232732185
73,24.58462443477046,24.561293957869104,24.559290669946915,24.538008854012375,24.58884172304853,19.95526757184343,20.05215395203256,19.94526999400668,20.005377366090777,19.998091587030622
74,24.601321834315822,24.541785755540555,24.596638870092324,24.592785171907288,24.564287352106522,20.013553480407417,20.04651010187822,20.073146700465394,19.99207506515195,19.90549934592655
75,24.676870019328472,24.596763916916718,24.63368118178467,24.659137868028633,24.672904837836516,20.007225282001347,19.95539291211462,19.991293324216976,19.979670605139482,20.01876225552579
76,24.729858747773665,24.699467269576417,24.582717175013055,24.65394750869651,24.620565299187064,20.001787083724516,20.05860417743873,20.023389617411766,19.981043806674183,19.939162162617084
77,24.6616943885983,24.656846357504428,24.687526963252722,24.58210134513333,24.743559898808638,20.015109606839243,20.034094681647293,20.02728269121913,20.119360684654584,19.943797804106048
78,24.79606378769761,24.718964699587406,24.734387209317777,24.66752941213831,24.659360193673205,19.99116948039181,19.95477340654229,19.907693131231937,19.99662145298958,19.931284516196143
79,24.740097162596363,24.696479970436908,24.764137362036152,24.738166891337997,24.708915755310983,19.955179546470443,20.003196350390564,19.998397880439047,19.991531568053965,19.983639050319724
80,24.77503059575032,24.78960897277939,24.85666041447131,24.755510080032263,24.688489416262307,19.96328706384872,20.127856840863984,19.893834317909445,19.99175937415537,19.98694063620676
81,24.786486684042938,24.68912444208843,24.74366781101928,24.85440454652432,24.802034383384907,20.066374350584827,20.0600361903599,19.955181171628553,19.944557269168268,20.060906886693516
82,24.77314156048256,24.805654319697435,24.787322046630262,24.79966269495664,24.816574420866527,20.050551802195468,19.954745747454954,20.012408583546414,19.982417789888608,19.89613712554724
83,24.836184285872,24.762595440519874,24.801788700309626,24.806516684656618,24.852912272312512,19.920934570109697,19.996901994302743,19.940517983523648,20.088374905379187,19.88478863039804
84,24.851675589621212,24.889243756007296,24.876595804665957,24.885709186688025,24.849680705165085,20.106826344208226,20.007090790299696,20.035467253240252,19.92960709051215,20.02697330182992
85,24.856086167717354,24.885054018173992,24.9223737476656,24.91557013640398,24.86497708251891,20.00112234934873,19.944362083098447,19.969068371820253,19.952837600060764,19.987527540326102
86,24.840565604493797,24.781405711660433,24.781701820237643,24.905578151617732,24.790277430477577,20.070272464988207,20.0134050758861,20.033276364978757,20.049496637487554,19.91839495892815
87,24.900367864388226,24.87084249127925,24.948477830681217,24.98854529752414,24.888249321916774,19.983294609424345,20.06072398033824,20.046574246981407,20.05561400088522,19.984489943081385
88,24.860418648752013,24.87869973335332,24.902656667924333,24.931251820702954,24.865072140549284,19.93191685399061,20.023616975623458,20.010475794908043,20.013294277457025,19.95388757083975
89,24.97387352456796,24.99515680274246,24.990440888882418,24.902537783037324,24.889593476855683,19.984786668594165,19.98155389555846,20.042958905692206,19.971683014074234,19.92877634631333
90,24.894840625544557,24.98325892131061,24.984612401394877,24.869505329418665,24.949146752049504,19.960013497408852,19.98314964417722,20.003738410680725,19.985652244497317,20.016114221259265
91,24.90772983409983,24.873721981016956,24.946768404842565,24.937218206825644,25.021264373678815,20.082171835552582,20.059202805491804,19.953184144035887,19.990339353039598,19.979141123803586
92,24.95058663710859,24.937534051386546,24.88085105145183,25.00472919334399,24.945070668768913,20.027544087754404,19.95411017510514,19.955764736142246,19.998933843310656,19.80922322577413
93,24.85211513010161,24.98534047403057,25.023991042360148,25.028586713860197,24.985791787987612,19.889162928637987,20.090727101932913,19.978644948379483,19.8841039787746,19.98033096476666
94,24.96164831541138,24.972069330541945,24.939218318763327,25.037639476656874,24.909574902017983,20.04700592021541,20.022524593405088,20.084918328820812,20.007446839157968,20.050468891944053
95,25.03117723779711,25.0266406098994,25.029020402608282,24.965111356297705,24.99844789062345,19.940960375044767,20.02335556921635,19.94594181527613,19.938818211952526,20.05232322120135
96,24.966931853880865,25.03212728975892,24.930909040002565,24.94167329180705,25.02279178331468,20.022655750148015,19.935450624123078,19.963890023831773,19.97093277651087,20.012611999544742
97,24.954677729296808,25.002052976349482,24.967861593851588,24.86209501149112,25.02725115031718,19.913528764033035,19.98703954148847,20.039201954822033,20.03970419051735,19.991601884741314
98,24.992774911336518,24.968916795783198,24.90462036032327,25.021633648919103,24.986144855803747,19.93227524620644,20.066374340799097,20.039509818942232,20.037490766571214,20.076855060494495
99,24.979231698618698,25.043327363349807,25.001129263782335,25.00489759613714,24.961463548788554,20.031730992780883,20.032263632744097,20.012423096113594,19.91648029637387,19.99855883035236
100,24.91876965420774,25.074987863005802,24.998527188831584,25.01784580517607,24.933975926458626,19.96911289832542,19.986318650109048,19.98750239352379,19.920452630230617,20.041109564330544
101,25.042066238491504,24.972845250508396,25.040964243300085,24.991137619213983,25.03650917844191,20.016958907533315,19.967779006107463,20.022246633951994,20.05917371276171,20.062273703941365
102,24.97820150235115,25.037002522894,25.003123805540017,24.98274192531104,25.043879285997487,19.993345232754503,20.06293696186341,20.086625363604416,19.950034156313393,19.991558782212163
103,24.993702298169826,25.10436014548692,25.008962919602393,25.045930030878615,25.015507578465748,19.992438408380274,19.982086280567604,19.92858718269718,20.10265316799227,19.97101081725643
104,25.024720170608955,24.969697372163353,24.91319091868081,24.94916969788413,24.926155225387472,19.983720433148683,20.072333811639776,20.006294547289638,19.99651245215106,20.02234720141753
105,24.979947699208545,24.98086343665946,24.927598351154302,24.92660264048253,25.06354814066088,20.040034121182494,19.953360259083563,19.940155082709634,20.058463496313653,20.01818293447915
106,24.95950157385873,24.934329243485976,25.06432277469707,24.888648144454,25.019430942218264,19.974750835191333,20.00645158639293,19.944010880900308,20.025694892403592,19.943917394729898
107,24.956171901518868,24.985237119183147,24.892050931493873,24.936423504121517,24.989146997931147,20.012866460217623,19.99088869939339,20.02392412926084,19.962295381946948,19.960382816985838
108,25.02658392855568,24.952314535250938,24.92051589902056,25.0006284257409,24.883465351824103,19.99364436818868,19.950154108239293,20.026030883693597,19.965887267972096,20.030036155386284
109,24.96201384148608,24.930891693035925,24.958740947833213,24.92130802218753,24.855322456754156,19.980121566456354,20.034391386724046,19.92382179185176,19.95673447013693,19.99861705291005
110,24.951148418372384,24.9228117563839,24.97132021850146,24.91267436797412,24.958384272813362,20.007837332438957,20.115297588264603,19.9150120173461,19.983489911443236,19.96716025947166
111,24.91056821413766,24.980196845439753,24.921276781654274,24.894763679409674,24.96144037921507,19.976091479117972,19.96813796128656,20.02749534967446,19.986186107728507,19.98038060934432
112,25.011824452419628,24.982489786779304,24.886199443093286,24.959085040583503,24.927734507181665,20.030556169326278,20.001877526978998,20.014683848549666,19.971393858055162,19.985154251757116
113,24.820054763379574,24.884475763795383,24.83248477222397,24.83375341681326,24.927119106427035,20.068610827510113,19.993866593880092,19.898071457484487,20.042783998427318,20.091379601495287
114,24.91549973777385,24.92240094710528,24.785330968376744,24.89464284641504,24.71798432743668,19.988033032960985,19.93664551090643,20.009250141970607,19.998484435691154,19.930019001478346
115,24.897764868450167,24.86295661195762,24.779288573891467,24.911441492450574,24.88230713741281,20.048722349719473,19.99080335226413,19.945132320761395,19.99567117649483,20.05100052180479
116,24.86410696353749,24.796024254008103,24.84346110292072,24.861453799259024,24.858567268266466,20.02474874380902,19.99361339879927,20.023694637834037,20.037338743047957,20.00216194321977
117,24.798715026158725,24.84205965322291,24.72002173945605,24.79108954769357,24.851968722899095,20.014502362617396,20.030228068989853,19.912895114819936,19.968499819921504,20.006366165007723
118,24.765749496021567,24.84342208109145,24.78115476046313,24.785873714475425,24.88720363110779,20.016465057374045,19.93118069212717,20.030805932288384,20.027523944079025,20.070580461435217
119,24.75075177017376,24.813461244122877,24.817611456526134,24.862270938092884,24.750390986379447,20.017517964481875,19.96865069415609,20.034340435354586,20.008706571402897,20.074866806907938
120,24.719015614343835,24.807596085989452,24.73032307232768,24.73240018256502,24.812514574680858,19.98551132913745,20.099812842201384,19.948610421816845,20.00305021813886,19.91366584661888
121,24.72300006239442,24.742955096270705,24.73222588710956,24.745535052604723,24.70445908934554,20.054579083857153,20.1122979137708,19.875527717377512,19.993265861419044,20.004397304998065
122,24.732078761664855,24.641262023014466,24.58002781250991,24.760614704209697,24.75745462464369,20.09982875121136,20.062014777667404,20.038357383156626,19.919478260277938,19.92748333702917
123,24.67328608964862,24.713071247387006,24.62611114516687,24.651238700236192,24.632016399986906,20.077718813444818,20.001786088580307,20.04251700159914,20.01850146001616,19.96289447205259
124,24.693759019205714,24.720996503532497,24.579564374571117,24.60508477756797,24.588330240547286,20.014534216642883,19.974416864422626,19.984557373553407,19.98517993587724,19.979735383124307
125,24.634742446122132,24.646959512279672,24.54063227016171,24.63025423821457,24.644436224814378,20.067455695782265,20.081553506432368,19.972203660514683,19.96639032254049,20.06016306376812
126,24.559368147321138,24.523895588827777,24.595531163516444,24.662616078982456,24.605676038012234,20.027341075762017,20.037017262577923,20.09369661898055,20.018486260731244,20.079982615245587
127,24.52927813398996,24.67906900258329,24.547153067518774,24.4959910963166,24.54014732976216,19.992616273731386,20.029838172357305,19.9949205839124,19.980728553822054,19.943508042055473
128,24.527599791554525,24.580365189727388,24.566633141407358,24.570682517641405,24.539927168410085,19.946647610882966,20.021409804427204,20.03445464785615,19.98530119949967,20.048962985657944
129,24.475333592076996,24.434386751892397,24.458972880249473,24.484793256911093,24.514360409322304,20.02971494370066,19.901501220761606,20.004584853218024,20.043485506852015,20.02062847222633
130,24.531398819125787,24.379226996468002,24.443999898963465,24.4323759635207,24.524279680386726,20.083006428899647,19.98597585962883,20.06385469617487,19.962558714215625,19.94865539294311
131,24.436040097829178,24.446155300586806,24.44390985845393,24.444414936391,24.329208564272214,19.969473088954793,19.97059219166484,19.91008756007623,19.970344986547353,20.04701446010343
132,24.34926735915872,24.337158783257816,24.42135054967149,24.37794019074912,24.38113664608104,19.911069290920775,19.959066051727326,19.95170917723562,20.03222464385616,19.971724825475192
133,24.474845949252856,24.34629350079448,24.34202154447236,24.34167038840432,24.339666386962016,19.96742975895827,19.977475434814927,19.996809512687662,20.069587743673427,19.920541553585565
134,24.25849152710729,24.309723448859565,24.271544813057357,24.291808334103315,24.289605726967768,19.979092088469493,20.00287839647223,19.96549397000639,20.0591434184909,20.040372075534535
135,24.2541363154153,24.321545972164717,24.314882755804522,24.317567285252,24.2946129671078,20.066706589717565,19.97117097722252,20.06642881563877,19.99393866586372,20.05587713147445
136,24.21651589799598,24.169340756073538,24.1509602978107,24.229315547686788,24.204193700928315,19.932345805546223,20.0472954223164,20.001215593916648,19.96876823698889,19.958565621894664
137,24.19429240530116,24.13021832888311,24.19421479094115,24.136251397563402,24.162477690308453,19.93339947937695,20.02848651774911,20.013741431659923,20.044097512422468,19.947724786034748
138,24.128196566188954,24.2359722075328,24.235531297069038,24.123887806854277,24.156951475503657,19.990227274746466,20.013410188538273,19.999954461889736,19.99772291472643,20.048516838551535
139,24.076848008311416,24.03219876996587,24.040887732189216,23.988959469495096,24.155924229088477,19.997502708872855,20.06128226679723,20.02400267462134,19.98869442433045,19.913497524494893
140,23.991810210549225,24.067861442954353,24.18290078598835,24.03677415925517,24.134380423975852,20.014274644811483,20.04064254374364,20.019207465163163,20.071200073708972,20.076608033292274
141,23.963776476630247,23.8802328069275,24.105584674882916,24.02126355626123,24.03667054576709,19.98627674762897,19.962069292311572,19.961809012104883,19.98616940709695,20.013327775001223
142,23.914895645368805,23.98577244868312,23.902943505716266,24.00816529248857,24.02346811794549,19.933866419887888,20.065623058200963,19.945276232772905,20.016103482273557,19.97520630718889
143,23.90823531694672,23.90953933377565,23.927512257782418,23.879832279717675,23.92080529752549,20.091342283539113,19.993388314670405,19.983536930763837,20.02315841496864,19.969708770742784
144,23.851488327134284,23.842634480571917,23.85119079265334,23.729063804107295,23.8855017350143,19.956198373162955,19.992766731099866,20.039239289589364,19.99590311035463,20.026837867279454
145,23.74232041210454,23.79882945411654,23.702108289281597,23.84810642396676,23.780327370137233,20.019619232831026,20.02963209203233,20.07685782033223,20.07940941646287,20.014822950091784
146,23.78351598972316,23.71566375348955,23.705003030789342,23.77037405908501,23.76397548150414,19.981917641151142,19.946335029825295,20.00179510553185,19.986472357515726,20.04373518796255
147,23.736337430550407,23.75376374014009,23.69987294400659,23.688403706279303,23.67631510357505,20.029079872603106,20.08976530867,19.98466201728984,20.03015601835972,20.05886573824986
148,23.57911568142775,23.65417191689056,23.665937835451658,23.700393235827253,23.622008761887084,19.95288131361307,19.9904233481805,19.976793791332398,19.951257065283812,20.03494936466867
149,23.610964452799085,23.666355071062064,23.624156208665724,23.511506767485354,23.681256880658296,20.02069695994488,20.023387568511353,19.947126522831937,20.021370184006525,20.058714552026647
150,23.520642862096686,23.604722790768264,23.566693795067142,23.512847234500835,23.55513905740493,20.04938221775229,19.90014515769938,19.98165979496366,19.92897138988262,19.95367726057193
151,23.432510676200174,23.429297618140705,23.555630698722915,23.40027694217272,23.524979009834805,19.974483749077717,19.948639802094284,20.06466599429288,19.994403385882176,20.01193658012234
152,23.421357942462297,23.467345682205554,23.46309625324624,23.49688033553843,23.445636944548504,20.024787505145145,20.002332455328,20.062839954894418,19.97038370758438,19.966811462141667
153,23.35224644818688,23.36214348005733,23.434988092481664,23.349601398124214,23.320656288212426,20.06808489563623,20.053052795786762,19.976506984334883,20.04209983500929,19.96845660182272
154,23.364122295887338,23.379762852773055,23.218259014380415,23.351198094642275,23.3049760881379,20.041174791276735,20.035540386529103,19.89643568426343,19.973636901081857,19.997219445352624
155,23.27715426755008,23.305637821314626,23.230459796514786,23.25369194750721,23.263576687506443,19.922009439220194,19.977643478162715,19.993709749208936,19.966563689281294,19.922210574440747
156,23.240001010644203,23.172559069966873,23.189315638785654,23.24862604934058,23.149472054156686,19.998327863689738,19.994520897905872,20.06808441665767,19.974329195577322,19.993189729555986
157,23.185593603878555,23.177979585811883,23.100969938010273,23.091065772397535,23.14325721552964,19.96748469671411,19.98635546953826,20.069638962374203,20.030004789498083,20.00779661762541
158,23.06176893874798,23.09491993755803,23.014755424921567,23.122923433395357,23.075316503343558,19.95080671966916,20.005846951145788,19.96279708292847,20.02151002103539,20.038376327078353
159,22.95138296184343,23.132863587795,23.00932952547412,23.104183250093193,23.03580788467649,20.043301657921276,19.979651061096593,20.049282651403914,19.899434511192297,19.95851657824352
160,22.931520403086292,22.982137951210337,22.962833626997668,22.947813740586216,22.97959564563459,20.01154610440453,20.019982470586186,20.035223708618876,20.05077816605697,20.008992839387794
161,22.94367076686574,22.843854552491237,22.851627144200386,22.85612632918599,22.92204703866331,20.001551231239173,19.9896496235331,20.036898024975315,20.01716916269818,20.074504672530637
162,22.781367121132547,22.90672262461356,22.83513377607721,22.758137399187415,22.838911830616343,20.002193468886883,19.938896585415808,19.94926534985874,19.950884762307833,19.926506065140856
163,22.71386226537266,22.684017709238496,22.778864647164898,22.784157518665552,22.773916299072997,20.03173346405915,19.99409518127939,19.93764797100333,20.020297495158694,19.907522762726686
164,22.747168148194497,22.58944603534145,22.612280269717104,22.59665622721273,22.68085955912811,19.97234577627114,19.976191533726087,19.992278809028715,20.01351452507194,20.044068718245235
165,22.668787269822044,22.66534139166755,22.60919537915579,22.60617958257351,22.588261584790363,20.11552270960466,20.008021524927404,19.96578614889201,20.04386093135195,19.996252623495515
166,22.543595416785482,22.58472143206821,22.483513493582976,22.603197059353928,22.506555265260342,20.07333063066981,20.019804975659007,20.0056780760749,20.04603755623805,19.91448466082896
167,22.442007522956334,22.49190992362333,22.521090513851725,22.488298366975098,22.513793900731216,19.955876842132408,20.025296841398394,19.95817342701035,20.04413013246938,20.05683620321637
168,22.420475322323387,22.403001359708654,22.46094666425233,22.38101682212875,22.44630609356195,20.02979764024816,20.005418623107577,20.074897558195264,20.0037023767238,20.06731242489675
169,22.391212443548415,22.407544485022257,22.35749738719655,22.366789203149516,22.36583776028407,19.977384793485076,20.051425960875466,19.984246082643832,20.01666720017188,20.016757081771765
